employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
25689,Procurement,region_7,Bachelors,f,other,1,29,5.0,2,0,0,70
54998,Sales & Marketing,region_2,Bachelors,f,other,2,34,3.0,7,1,0,47
45619,Sales & Marketing,region_31,Masters & above,m,other,1,46,3.0,7,1,0,49
47247,Procurement,region_17,Bachelors,f,other,1,26,1.0,2,0,0,67
43935,Technology,region_27,Masters & above,m,sourcing,1,41,5.0,5,1,0,79
20280,Analytics,region_2,,m,sourcing,1,35,2.0,6,0,0,87
53070,Sales & Marketing,region_2,Bachelors,m,other,2,41,5.0,4,1,0,48
43531,Analytics,region_10,Bachelors,m,other,3,29,5.0,6,0,0,81
37256,Sales & Marketing,region_20,Bachelors,m,sourcing,1,29,,1,0,0,48
76037,Technology,region_7,Bachelors,f,sourcing,1,32,3.0,3,1,0,82
54572,Operations,region_19,Masters & above,f,other,1,40,3.0,6,1,0,58
14719,Analytics,region_4,Masters & above,m,other,1,35,5.0,7,0,0,85
44723,Sales & Marketing,region_13,Masters & above,m,sourcing,1,42,5.0,5,0,0,46
36947,Analytics,region_23,Bachelors,m,other,1,36,4.0,2,0,0,89
34165,Technology,region_2,,m,other,1,43,3.0,17,0,0,77
41392,Operations,region_2,Bachelors,m,sourcing,1,38,1.0,3,0,0,61
18869,Sales & Marketing,region_7,Bachelors,m,other,1,33,3.0,8,1,0,47
5874,Technology,region_34,Bachelors,m,sourcing,1,29,1.0,4,0,0,78
68905,Operations,region_8,Bachelors,m,other,1,29,4.0,4,0,0,57
43591,Sales & Marketing,region_31,Bachelors,m,other,3,31,1.0,3,1,0,43
63224,Sales & Marketing,region_27,Bachelors,m,other,1,35,5.0,7,1,0,51
53064,Sales & Marketing,region_14,Bachelors,f,other,1,31,5.0,3,1,0,51
52441,Sales & Marketing,region_16,Masters & above,f,other,2,51,3.0,17,0,0,46
24042,Operations,region_32,Bachelors,m,sourcing,2,36,3.0,7,1,0,55
73858,Sales & Marketing,region_25,Bachelors,m,sourcing,2,28,2.0,5,0,0,45
47674,Finance,region_7,Bachelors,m,other,2,30,,1,0,0,60
3214,Technology,region_2,Masters & above,m,sourcing,1,50,3.0,7,0,0,80
51032,Operations,region_2,Masters & above,f,other,2,36,3.0,9,0,0,59
50889,Operations,region_22,Masters & above,m,other,1,41,3.0,12,0,0,64
18930,Finance,region_22,Bachelors,f,other,1,32,3.0,4,0,0,63
58542,Analytics,region_22,Bachelors,m,sourcing,2,36,1.0,3,0,0,81
45755,Operations,region_12,Bachelors,f,other,1,27,5.0,5,1,0,62
16312,Analytics,region_26,Bachelors,m,sourcing,2,28,5.0,2,1,0,86
40109,Finance,region_15,Bachelors,m,sourcing,2,28,3.0,2,0,0,61
69352,Technology,region_2,,f,sourcing,1,35,5.0,9,1,0,80
5864,Procurement,region_22,Bachelors,m,sourcing,1,32,5.0,6,1,0,73
51340,Sales & Marketing,region_15,Masters & above,f,other,3,40,1.0,8,0,0,50
33934,Analytics,region_20,Bachelors,m,other,1,40,3.0,6,0,0,89
12362,Analytics,region_2,Bachelors,m,other,1,51,5.0,8,1,0,84
43792,Sales & Marketing,region_2,Masters & above,m,sourcing,2,34,5.0,6,1,0,53
41034,Operations,region_24,Bachelors,m,sourcing,1,32,3.0,10,0,0,62
20169,Procurement,region_13,Bachelors,m,other,4,32,1.0,7,0,0,69
49623,Technology,region_24,Bachelors,m,other,2,27,3.0,3,1,0,79
24415,Operations,region_2,Masters & above,m,other,2,56,3.0,29,0,0,61
10922,Sales & Marketing,region_22,Bachelors,m,other,1,31,2.0,7,0,0,50
34485,Sales & Marketing,region_1,Bachelors,m,sourcing,1,35,3.0,9,0,0,45
20996,Operations,region_32,Bachelors,m,other,1,35,3.0,7,0,0,63
66194,Technology,region_27,Bachelors,f,other,1,30,1.0,7,0,0,79
20464,Procurement,region_13,Bachelors,m,sourcing,1,32,3.0,6,0,0,65
12196,Sales & Marketing,region_30,Bachelors,m,other,1,36,4.0,9,0,1,50
250,Sales & Marketing,region_16,Masters & above,f,sourcing,1,34,3.0,2,1,0,49
66753,Finance,region_2,Masters & above,m,sourcing,1,57,4.0,3,0,0,60
44746,Sales & Marketing,region_26,Bachelors,m,sourcing,1,36,5.0,9,0,0,51
2970,Sales & Marketing,region_30,Bachelors,m,sourcing,1,38,3.0,8,1,0,50
3644,Operations,region_26,Bachelors,m,sourcing,1,35,4.0,7,0,0,59
8604,R&D,region_26,Bachelors,m,sourcing,1,34,4.0,8,0,0,87
23312,Technology,region_22,Bachelors,f,other,1,33,4.0,7,0,0,80
4760,Sales & Marketing,region_31,Masters & above,m,other,1,35,3.0,3,0,0,49
23149,Sales & Marketing,region_7,Masters & above,m,other,1,41,1.0,5,1,0,49
24213,Sales & Marketing,region_22,Masters & above,f,sourcing,1,34,1.0,8,0,0,46
6281,Technology,region_22,Bachelors,m,referred,1,29,3.0,2,1,0,82
67257,Sales & Marketing,region_23,Masters & above,m,other,1,34,4.0,10,0,0,47
59919,Finance,region_2,Bachelors,f,sourcing,1,24,5.0,2,1,0,57
34516,Sales & Marketing,region_4,Bachelors,m,sourcing,1,30,3.0,5,1,0,53
37369,Technology,region_6,Bachelors,m,other,1,28,3.0,5,0,0,80
70556,Operations,region_2,Bachelors,m,other,3,26,3.0,4,1,0,57
25370,Sales & Marketing,region_31,Bachelors,m,other,1,38,3.0,9,0,0,51
71340,Analytics,region_20,Bachelors,m,sourcing,1,31,,1,0,0,89
73056,Technology,region_2,Masters & above,m,other,1,35,3.0,7,0,0,80
72511,Analytics,region_4,Bachelors,m,sourcing,1,32,3.0,5,0,0,85
74283,Procurement,region_13,Bachelors,f,other,1,28,5.0,5,1,0,67
68967,Analytics,region_4,Masters & above,m,other,1,49,5.0,13,1,0,85
33606,Sales & Marketing,region_15,Masters & above,m,other,1,40,5.0,6,0,0,48
31335,Sales & Marketing,region_6,Bachelors,f,other,1,26,4.0,2,1,0,48
30668,Technology,region_7,Bachelors,f,sourcing,1,40,3.0,4,0,0,81
24018,Technology,region_11,Bachelors,f,other,1,29,4.0,3,0,0,79
36942,Sales & Marketing,region_31,Masters & above,m,sourcing,2,33,1.0,8,0,0,52
47133,Technology,region_26,Bachelors,m,other,1,32,3.0,4,0,0,76
47047,Sales & Marketing,region_30,Bachelors,m,other,1,28,5.0,2,1,0,49
69557,Analytics,region_22,Bachelors,m,other,3,28,3.0,7,0,0,85
33108,Procurement,region_2,Bachelors,f,other,1,48,3.0,8,0,0,69
40811,Operations,region_8,Bachelors,m,sourcing,1,31,5.0,5,0,0,63
44125,Operations,region_22,Bachelors,m,sourcing,1,44,3.0,5,1,0,61
56433,Sales & Marketing,region_27,Bachelors,f,other,1,28,3.0,4,1,0,51
53737,Procurement,region_31,Masters & above,f,other,1,40,4.0,5,1,0,66
39397,Sales & Marketing,region_4,Masters & above,m,other,2,35,4.0,5,0,0,59
24257,Sales & Marketing,region_32,Bachelors,m,other,2,33,1.0,8,0,0,49
13612,Sales & Marketing,region_2,Masters & above,f,other,1,35,2.0,5,0,0,49
24068,Finance,region_8,Bachelors,f,other,1,30,3.0,7,1,0,60
52854,Sales & Marketing,region_10,Bachelors,m,other,1,28,4.0,3,1,0,98
39738,Sales & Marketing,region_22,Bachelors,m,sourcing,1,45,2.0,4,0,0,50
70692,Procurement,region_31,Bachelors,m,other,2,35,4.0,5,1,0,71
52449,Sales & Marketing,region_19,Bachelors,f,sourcing,1,37,5.0,3,0,0,49
61789,HR,region_2,Below Secondary,m,other,1,23,,1,0,0,51
36858,Technology,region_26,Bachelors,m,referred,3,26,4.0,3,1,0,79
72241,Procurement,region_15,Bachelors,m,other,1,44,4.0,15,0,0,67
12026,Analytics,region_29,Bachelors,m,other,1,27,,1,1,0,86
76102,Technology,region_7,Masters & above,m,sourcing,3,34,3.0,7,0,0,83
37984,HR,region_2,Bachelors,m,sourcing,1,48,4.0,16,0,0,52
52675,Technology,region_7,Masters & above,f,other,1,33,1.0,7,0,0,80
17248,Operations,region_2,Bachelors,f,other,1,32,2.0,7,0,0,64
56576,Technology,region_7,Bachelors,m,sourcing,1,28,1.0,2,0,0,80
19754,Analytics,region_29,Bachelors,m,other,1,28,4.0,1,0,0,84
54629,Technology,region_2,Masters & above,m,other,4,59,4.0,18,0,0,79
19338,Operations,region_27,Bachelors,m,sourcing,1,23,5.0,2,0,0,57
47976,Technology,region_4,Masters & above,m,sourcing,1,42,1.0,8,0,0,79
59102,Procurement,region_12,Bachelors,f,other,9,36,4.0,3,1,0,73
7169,Operations,region_7,Masters & above,m,other,1,33,4.0,3,1,0,57
4727,Sales & Marketing,region_13,Masters & above,m,other,1,42,2.0,6,1,0,54
52945,Sales & Marketing,region_13,Bachelors,m,sourcing,1,35,5.0,7,1,1,46
53615,Finance,region_29,Masters & above,m,other,1,34,4.0,7,1,0,60
70782,Technology,region_2,Masters & above,f,other,1,59,2.0,8,0,0,85
20454,Operations,region_2,Bachelors,m,sourcing,1,46,3.0,6,0,0,60
9350,Sales & Marketing,region_26,Bachelors,f,other,1,31,5.0,9,0,0,44
77685,Operations,region_2,Bachelors,m,sourcing,2,32,5.0,6,1,0,65
18881,Operations,region_8,Bachelors,m,sourcing,1,25,,1,0,0,58
41399,R&D,region_22,Bachelors,m,other,1,30,5.0,2,1,0,86
70467,Analytics,region_2,Bachelors,m,sourcing,2,27,3.0,2,0,0,85
26823,Operations,region_7,Bachelors,f,other,1,48,3.0,18,0,0,56
58292,Technology,region_3,Masters & above,m,other,1,36,3.0,2,0,0,83
47815,Sales & Marketing,region_13,Bachelors,m,other,1,43,2.0,11,0,0,51
48089,Sales & Marketing,region_22,Bachelors,f,other,1,26,3.0,3,0,0,51
39684,Sales & Marketing,region_22,Masters & above,m,other,2,39,1.0,8,0,0,48
62399,Procurement,region_7,Bachelors,m,sourcing,2,27,,1,0,0,67
5133,R&D,region_22,Bachelors,m,referred,2,27,5.0,3,1,0,77
55377,Procurement,region_13,Bachelors,m,sourcing,1,32,4.0,6,0,0,76
51695,Finance,region_2,Below Secondary,f,other,1,23,4.0,2,0,0,58
22213,Procurement,region_34,Bachelors,m,other,1,28,3.0,5,1,0,68
44207,Technology,region_13,Bachelors,f,sourcing,1,30,3.0,3,0,0,78
10399,Technology,region_31,Bachelors,m,sourcing,1,29,1.0,4,0,0,79
17366,Procurement,region_2,Masters & above,m,other,1,55,2.0,4,0,0,65
27402,Procurement,region_2,Masters & above,f,other,1,58,3.0,16,0,0,68
2688,Operations,region_15,Bachelors,m,sourcing,1,35,5.0,10,0,0,59
61436,Operations,region_28,Bachelors,m,other,1,34,4.0,6,0,0,57
77655,Analytics,region_1,Masters & above,m,other,2,37,3.0,5,1,0,85
21310,Sales & Marketing,region_28,Bachelors,m,other,1,31,3.0,3,0,0,53
23269,Finance,region_31,Bachelors,m,sourcing,2,32,5.0,6,1,0,61
30753,Sales & Marketing,region_4,Masters & above,m,sourcing,2,38,1.0,6,0,0,48
38774,Procurement,region_7,Bachelors,m,other,2,36,1.0,9,0,0,69
70695,Sales & Marketing,region_14,Bachelors,m,other,1,35,4.0,7,0,0,48
24445,Technology,region_11,Masters & above,m,other,1,32,2.0,8,0,0,77
71281,Operations,region_2,,f,other,1,37,5.0,9,1,0,61
56583,Finance,region_13,Bachelors,m,other,1,34,3.0,7,0,0,63
31485,Analytics,region_22,Bachelors,f,sourcing,2,27,5.0,2,1,0,85
3726,Analytics,region_7,Bachelors,m,other,1,27,1.0,5,0,0,79
57859,Sales & Marketing,region_7,Masters & above,m,sourcing,1,39,5.0,7,0,0,49
54569,Operations,region_2,Bachelors,f,sourcing,1,55,5.0,8,0,0,61
66356,Operations,region_34,Bachelors,f,sourcing,1,27,3.0,3,0,0,60
23275,Operations,region_22,Bachelors,m,sourcing,1,31,2.0,8,1,0,61
42429,Sales & Marketing,region_13,Bachelors,f,sourcing,1,41,3.0,7,1,0,49
8443,R&D,region_22,Masters & above,m,other,2,27,4.0,5,0,0,86
46544,Sales & Marketing,region_27,Bachelors,m,other,2,24,4.0,2,0,0,47
55899,Operations,region_26,Bachelors,f,sourcing,1,43,4.0,6,1,0,61
73103,Sales & Marketing,region_4,Masters & above,m,sourcing,2,40,4.0,14,0,0,47
53593,Operations,region_2,Masters & above,f,sourcing,1,57,2.0,25,0,0,57
17371,Sales & Marketing,region_2,Masters & above,m,other,1,52,3.0,26,0,0,48
68703,Sales & Marketing,region_2,,m,other,1,32,4.0,5,1,0,47
43999,Technology,region_24,Bachelors,m,other,1,31,2.0,5,1,0,78
13809,Sales & Marketing,region_3,Masters & above,m,other,1,41,1.0,7,0,0,51
65123,Analytics,region_11,Bachelors,m,other,2,28,5.0,2,0,0,82
39415,Operations,region_22,Bachelors,m,sourcing,2,32,3.0,2,0,0,59
45057,Technology,region_22,Bachelors,m,referred,2,26,3.0,5,1,0,81
62971,Sales & Marketing,region_14,Bachelors,m,other,1,29,1.0,5,0,0,52
2971,Sales & Marketing,region_26,Bachelors,f,sourcing,1,30,,1,0,0,45
39872,Sales & Marketing,region_11,Masters & above,m,other,1,34,1.0,7,0,0,49
18597,Sales & Marketing,region_29,Bachelors,m,other,2,30,2.0,4,0,0,47
24757,Sales & Marketing,region_4,Masters & above,m,other,1,38,3.0,13,1,0,47
77470,Procurement,region_5,Masters & above,f,other,1,34,3.0,3,1,1,71
10273,Procurement,region_26,Bachelors,f,sourcing,2,26,4.0,4,0,0,68
35717,Finance,region_2,Bachelors,f,other,1,49,5.0,6,1,0,56
15698,Technology,region_22,Bachelors,m,referred,1,30,3.0,7,0,0,77
14469,Sales & Marketing,region_3,Bachelors,m,sourcing,1,28,5.0,2,0,0,56
45046,Sales & Marketing,region_28,Masters & above,m,other,2,38,3.0,8,0,0,51
31036,Sales & Marketing,region_7,Bachelors,f,sourcing,1,33,5.0,7,1,0,54
58323,Sales & Marketing,region_13,Bachelors,m,sourcing,1,31,5.0,3,0,0,43
35508,Operations,region_22,Bachelors,f,sourcing,1,33,3.0,3,1,0,55
67937,Technology,region_30,Bachelors,f,sourcing,2,28,,1,1,0,78
18968,Sales & Marketing,region_9,Bachelors,f,other,1,31,3.0,5,1,0,51
24148,Analytics,region_23,Bachelors,m,sourcing,1,26,,1,1,0,85
11894,Operations,region_34,Bachelors,m,other,1,36,5.0,4,1,0,58
42328,Sales & Marketing,region_2,Bachelors,f,other,1,30,4.0,9,0,0,50
44948,Operations,region_30,Masters & above,f,other,1,37,5.0,9,1,0,56
43388,Operations,region_8,Bachelors,m,other,1,28,3.0,8,0,0,59
48903,Procurement,region_27,Bachelors,f,other,1,30,,1,1,0,84
53620,Operations,region_27,Masters & above,f,other,1,50,5.0,2,1,0,58
46692,Sales & Marketing,region_2,Masters & above,m,other,1,48,4.0,5,0,0,49
3559,Sales & Marketing,region_6,Bachelors,m,other,1,30,2.0,2,0,0,52
3240,Operations,region_2,Bachelors,f,other,4,33,3.0,7,0,0,59
51743,Analytics,region_29,Bachelors,m,other,1,28,,1,0,0,84
39153,Operations,region_15,Bachelors,m,referred,1,34,4.0,6,1,0,63
64809,Analytics,region_22,Bachelors,m,sourcing,1,28,4.0,5,1,0,87
28260,R&D,region_4,Bachelors,m,other,1,38,5.0,7,1,0,88
24328,Sales & Marketing,region_13,Masters & above,m,other,1,37,5.0,5,1,0,49
65319,Technology,region_2,Bachelors,f,sourcing,1,49,2.0,18,0,0,80
75369,Sales & Marketing,region_13,Masters & above,m,other,2,36,3.0,4,0,0,49
8468,HR,region_22,Bachelors,f,sourcing,2,32,1.0,5,0,0,50
52349,Sales & Marketing,region_1,Bachelors,m,sourcing,1,32,4.0,9,0,0,53
73520,Sales & Marketing,region_7,Bachelors,m,other,1,49,2.0,18,0,0,54
45109,Analytics,region_2,,m,sourcing,3,25,,1,0,0,86
14491,Operations,region_34,Masters & above,f,other,1,35,4.0,9,1,0,64
23286,Operations,region_2,Masters & above,m,other,1,45,5.0,5,0,0,96
66605,Sales & Marketing,region_19,Bachelors,m,other,2,34,1.0,6,0,0,50
51408,Sales & Marketing,region_2,,f,other,2,23,,1,1,0,51
69500,Operations,region_13,Masters & above,m,sourcing,1,31,4.0,7,1,0,62
26027,Procurement,region_27,Bachelors,m,sourcing,2,26,3.0,3,0,0,71
45400,Technology,region_5,Bachelors,m,sourcing,2,30,,1,0,0,81
13901,Sales & Marketing,region_4,Masters & above,f,other,1,36,4.0,3,1,0,48
32882,Sales & Marketing,region_29,,f,sourcing,1,28,3.0,4,0,0,45
22389,Operations,region_23,Masters & above,f,sourcing,1,42,3.0,11,0,0,60
11374,Analytics,region_10,Bachelors,m,sourcing,1,29,3.0,4,0,0,82
46883,Analytics,region_2,Masters & above,f,other,2,34,3.0,8,0,0,86
65194,Finance,region_22,Masters & above,m,other,1,33,4.0,2,1,0,57
61162,HR,region_13,Bachelors,m,sourcing,1,27,5.0,5,0,0,45
40605,Sales & Marketing,region_25,Masters & above,m,other,1,37,5.0,3,1,0,50
41574,Technology,region_2,Below Secondary,m,referred,1,22,,1,0,0,74
6362,Operations,region_22,Bachelors,m,other,1,30,5.0,5,0,0,67
62740,Sales & Marketing,region_28,Bachelors,f,sourcing,1,26,3.0,2,1,0,46
32318,Sales & Marketing,region_2,Bachelors,f,sourcing,1,35,5.0,7,0,0,61
49249,Procurement,region_2,Bachelors,f,sourcing,1,59,1.0,29,0,0,65
30540,Technology,region_7,Bachelors,m,other,1,28,4.0,4,1,0,79
52720,Sales & Marketing,region_3,Bachelors,m,other,1,28,,1,1,0,49
72975,Technology,region_5,Masters & above,m,sourcing,1,38,3.0,2,0,0,78
46300,Analytics,region_19,Bachelors,m,other,1,34,5.0,7,1,0,88
19817,Finance,region_7,Bachelors,f,sourcing,1,30,5.0,7,0,0,63
76940,Analytics,region_27,Bachelors,m,sourcing,1,35,3.0,5,1,0,83
25038,Operations,region_15,Bachelors,m,sourcing,3,30,3.0,3,1,0,57
53731,Operations,region_7,Bachelors,m,other,2,42,4.0,6,0,0,58
31800,Technology,region_7,Bachelors,f,other,1,27,5.0,2,1,0,83
9081,Legal,region_22,Bachelors,m,other,1,29,1.0,2,0,0,62
65733,Procurement,region_2,Bachelors,m,other,1,39,5.0,4,1,0,77
64475,Finance,region_9,Bachelors,m,other,1,30,1.0,4,1,0,64
50627,Analytics,region_10,Masters & above,m,other,2,32,4.0,4,0,0,86
28897,Technology,region_2,Bachelors,m,other,1,24,2.0,1,0,0,80
63203,Technology,region_2,Bachelors,m,other,2,32,3.0,10,1,0,81
22982,HR,region_2,Masters & above,m,other,2,59,3.0,3,0,0,50
42334,Technology,region_2,Bachelors,f,sourcing,1,53,4.0,8,0,0,75
548,Sales & Marketing,region_12,Bachelors,m,other,2,28,3.0,5,0,0,46
13350,Sales & Marketing,region_12,Bachelors,m,sourcing,1,25,,1,0,0,50
13382,Operations,region_22,Bachelors,f,sourcing,2,28,,1,0,1,61
3689,Sales & Marketing,region_26,Bachelors,m,other,1,34,4.0,8,1,0,50
12401,Operations,region_2,Bachelors,f,other,1,48,5.0,17,0,1,94
25680,Technology,region_13,Masters & above,f,sourcing,1,44,3.0,17,0,0,82
39411,Legal,region_2,Bachelors,m,sourcing,1,27,4.0,3,0,0,56
42878,Sales & Marketing,region_22,Masters & above,m,sourcing,1,34,5.0,7,1,0,46
55594,Procurement,region_13,Bachelors,m,other,1,53,3.0,12,0,0,72
66307,Analytics,region_2,Bachelors,f,other,1,28,3.0,3,1,0,88
46844,Technology,region_5,Bachelors,m,sourcing,1,46,3.0,2,0,0,79
24546,Finance,region_22,Bachelors,m,other,2,31,3.0,3,0,0,62
2182,Sales & Marketing,region_22,Bachelors,m,sourcing,1,28,4.0,5,1,0,91
40736,Sales & Marketing,region_2,Bachelors,m,sourcing,2,41,1.0,14,0,0,50
61742,Finance,region_13,Bachelors,m,other,1,32,3.0,7,1,0,60
54252,Technology,region_2,,m,other,1,29,3.0,2,0,0,78
22804,Sales & Marketing,region_17,Bachelors,m,other,1,30,2.0,5,0,0,45
1518,Procurement,region_16,Bachelors,m,other,1,36,3.0,3,1,0,70
10688,Sales & Marketing,region_31,Bachelors,m,sourcing,1,33,3.0,9,1,0,51
46220,Sales & Marketing,region_7,Masters & above,m,sourcing,1,53,3.0,3,1,0,55
6694,Operations,region_15,Bachelors,f,sourcing,1,39,3.0,8,1,1,97
12421,Operations,region_6,Bachelors,f,sourcing,1,29,,1,1,0,61
17174,Analytics,region_4,Masters & above,m,other,1,31,3.0,3,1,0,87
7048,Operations,region_19,Bachelors,m,other,1,36,1.0,2,0,0,59
12095,Sales & Marketing,region_9,Masters & above,f,other,1,33,1.0,2,0,0,51
75916,Operations,region_20,Bachelors,m,other,1,37,5.0,9,1,0,63
34157,Sales & Marketing,region_16,Bachelors,f,sourcing,1,40,5.0,6,0,0,53
49749,HR,region_2,Masters & above,f,sourcing,1,36,4.0,4,0,0,51
5005,Procurement,region_19,Bachelors,m,other,1,35,2.0,3,0,0,71
75949,Sales & Marketing,region_2,Masters & above,m,sourcing,1,31,1.0,3,0,0,52
74676,Technology,region_10,Masters & above,m,other,2,36,3.0,10,0,0,73
51670,Sales & Marketing,region_7,Masters & above,m,other,1,33,5.0,5,0,0,61
52973,Sales & Marketing,region_27,,m,other,1,30,4.0,3,0,0,53
67168,Sales & Marketing,region_28,Masters & above,f,sourcing,1,33,5.0,3,0,0,49
23670,R&D,region_23,Masters & above,m,sourcing,1,35,3.0,10,0,0,85
42947,Technology,region_24,Bachelors,m,sourcing,1,27,1.0,3,1,0,74
35363,Procurement,region_2,Below Secondary,m,sourcing,1,22,2.0,2,1,0,71
21175,Sales & Marketing,region_7,Bachelors,m,other,1,29,4.0,2,1,0,48
55324,Sales & Marketing,region_30,Bachelors,m,other,1,32,4.0,6,0,0,51
38246,Operations,region_27,Bachelors,m,other,1,34,4.0,9,0,0,55
71839,Sales & Marketing,region_29,Bachelors,m,sourcing,1,27,4.0,3,1,0,52
3876,Finance,region_22,Bachelors,m,other,1,24,5.0,2,0,0,69
27986,Sales & Marketing,region_15,Masters & above,m,other,1,33,3.0,4,1,0,50
3754,Sales & Marketing,region_23,Masters & above,m,sourcing,1,49,3.0,8,0,0,51
76159,Technology,region_7,Masters & above,m,sourcing,1,41,4.0,5,1,0,75
17315,Sales & Marketing,region_7,Masters & above,m,sourcing,1,42,3.0,12,0,0,53
68380,Analytics,region_27,Bachelors,m,other,2,32,3.0,6,0,0,82
19205,HR,region_2,Masters & above,m,other,1,56,3.0,6,0,0,47
21380,Sales & Marketing,region_17,Masters & above,m,other,1,40,5.0,10,0,0,49
38852,Analytics,region_29,Bachelors,m,sourcing,1,27,3.0,3,0,0,88
73092,Analytics,region_32,Bachelors,m,sourcing,2,34,3.0,6,1,0,86
48519,Operations,region_22,Masters & above,m,referred,1,45,4.0,17,1,0,56
76158,Sales & Marketing,region_2,Masters & above,f,other,1,39,2.0,4,0,0,46
74070,Sales & Marketing,region_26,Bachelors,m,other,1,44,3.0,4,0,0,47
61003,Sales & Marketing,region_7,Masters & above,m,other,1,41,2.0,6,0,0,46
64138,Procurement,region_7,Bachelors,f,other,1,53,4.0,3,1,0,67
28742,Sales & Marketing,region_7,Masters & above,m,sourcing,1,39,4.0,7,1,0,51
25614,Sales & Marketing,region_13,Bachelors,f,sourcing,1,34,5.0,3,1,0,48
47978,Procurement,region_2,Bachelors,f,other,1,28,,1,0,0,70
34286,Technology,region_2,Below Secondary,m,other,1,25,,1,0,0,78
44489,Sales & Marketing,region_9,,m,other,1,23,,1,0,0,56
59252,Sales & Marketing,region_2,Bachelors,m,referred,1,30,5.0,5,1,0,51
51208,Sales & Marketing,region_2,Masters & above,f,sourcing,1,39,5.0,2,1,0,50
24836,Procurement,region_10,Masters & above,m,sourcing,1,35,5.0,5,1,0,69
21086,Operations,region_7,Bachelors,f,sourcing,1,26,5.0,3,0,0,56
65466,Legal,region_34,Bachelors,m,sourcing,1,30,4.0,6,0,0,59
70184,Sales & Marketing,region_26,Bachelors,m,sourcing,1,42,2.0,7,0,0,50
11499,Sales & Marketing,region_32,Masters & above,m,other,1,28,3.0,4,0,0,49
3533,R&D,region_13,Bachelors,m,other,1,30,5.0,5,1,0,83
24411,Procurement,region_2,Bachelors,f,sourcing,1,49,2.0,16,0,0,66
63453,HR,region_26,,m,sourcing,1,30,3.0,6,1,0,51
41558,Procurement,region_29,Bachelors,f,sourcing,1,31,3.0,6,0,0,68
34568,Operations,region_7,Bachelors,f,other,1,43,5.0,3,1,0,55
31135,Sales & Marketing,region_3,Bachelors,m,sourcing,1,34,3.0,7,1,0,54
34508,HR,region_2,Bachelors,m,other,1,45,5.0,7,0,0,53
11592,Sales & Marketing,region_14,Bachelors,f,other,1,40,1.0,12,0,0,53
37717,HR,region_2,Masters & above,f,sourcing,1,32,4.0,3,1,0,48
3203,Sales & Marketing,region_2,,m,sourcing,1,37,4.0,4,0,0,50
5118,Technology,region_26,Bachelors,f,sourcing,1,27,,1,0,0,90
17391,Sales & Marketing,region_6,Bachelors,m,other,2,37,1.0,9,0,0,44
4202,Operations,region_16,Bachelors,m,other,2,32,4.0,3,1,0,59
67642,Sales & Marketing,region_16,,m,other,1,33,3.0,3,0,0,55
13592,Sales & Marketing,region_23,Masters & above,m,other,1,47,3.0,6,1,0,48
63716,Operations,region_15,Bachelors,m,sourcing,1,41,2.0,12,0,0,58
37895,Technology,region_15,Masters & above,m,sourcing,1,44,4.0,4,1,0,80
64489,Procurement,region_13,Bachelors,f,other,1,32,4.0,3,1,0,72
18286,Procurement,region_2,Bachelors,m,sourcing,1,43,3.0,5,1,0,66
8378,Operations,region_16,Bachelors,m,sourcing,1,34,3.0,4,0,0,64
